Title,Content,Link,Category
سنابل تقود جولة استثمارية بقيمة 123 مليون دولار لصالح Atomwise,أغلقت شركة Atomwise الأمريكية، التي تسخر تقنيات الذكاء الاصطناعي في المجالي الصحي، جولة استثمارية (Series B) بقيمة 123 مليون دولار أمريكي بقيادة شركة سنابل للاستثمار التابعة لصندوق الاستثمارات العامة السعودي، وصندوق B Capital وبمشاركة صناديق الاستثمار DCVC، BV، Y Combinator، Dolby Ventures، Tencent، و AME Cloud Ventures.تأسست Atomwise عام 2012 وتتخذ من سان فرانسيسكو في ولاية كاليفورنيا مقراً لها، وتمكنت من تطوير أنظمة تعتمد على الذكاء الاصطناعي تساعد في التنبؤ بفعالية الأدوية والعقاقير الطبية على المستهدفين قبل أن يتم تصنيعها، وتستخدم الأنظمة بشكل أساسي من شركات الأدوية والتقنيات الحيوية ومختبرات الجامعات.وقد اشتهرت الشركة في السنوات الماضية بتطويرها تقنيات ساعدة في فك رموز الأمراض البشرية واختبار العقاقير المناسبة لها، بجانب تقنيات تساعد بتطوير مستحضرات للحفاظ على المحاصيل الزراعية، وذلك بفضل بالاعتماد على تقنيات الذكاء الاصطناعي والتعلم العميق.يُشار أن الجولة الاستثمارية الأخيرة رفعت قيمة الاستثمارات الإجمالية في Atomwise إلى 175 مليون دولار أمريكي تقريباً، كما قررت الشركة تعيين الأستاذ هاني عناية، رئيس الاستثمارات الجريئة في سنابل،  عضواً مراقباً في مجلس إدارة الشركة.,https://jawlah.co/13723,ريادة أعمال
شركة المدفوعات الرقمية Paymob تحصل على استثمارات بقيمة 3.5 مليون دولار,تمكنت شركة Paymob، المتخصصة في خدمات الدفع الرقمية ويقع مقرها في جمهورية مصر العربية، من إغلاق جولة استثمارية بقيمة 3.5 مليون دولار امريكي بقيادة صندوق Global Ventures وبنك تنمية ريادة الأعمال الهولندي “FMO”، ومشاركة A15.تأسست Paymob عام 2015 على يد اسلام شوقي، آلان الحاج، ومصطفى المنيسي لتتيح للتجار قبول الدفعات عبر الإنترنت أو بشكل تقليدي سلس داخل المتاجر من خلال تمكين عملائهم من الدفع بسهولة.وتقول الشركة المصرية بأن البنية التحتية للمحافظ الإلكترونية للهواتف المحمولة من Paymob تقوم بإتمام أكثر من 85٪ من الحصة السوقية للمعاملات التي تتم في السوق المصرية. بجانب خدمتها في 5 أسواق مختلفة تشمل فلسطين، كينيا، وباكستان، وهو ما يجعلها أول شركة تقنية مالية مصرية تتوسع خارج نطاق السوق المحلية.وتسعى Paymob إلى استخدام الاستثمارات الجديدة في تطوير بنيتها التحتية لتعزز من التحول الرقمي في مجال المدفوعات من خلال دعمها لآلاف التجار المحليين والعالميين؛ مثل سويڤل، الجونة، تريد لاين، بجانب BeFit، جورميه، وسلسلة مترو ماركت، ما يتيح لملايين العملاء شهرياً الدفع بسهولة داخل المتاجر أو عبر الإنترنت.كما تهدف إلى استغلال الجولة الاستثمارية في التوسع والوصول للمزيد من الأسواق الخارجية وخصوصًا في أفريقيا ودول مجلس التعاون الخليجي.,https://jawlah.co/13711,ريادة أعمال
الشركة السعودية للاستثمار الجريء توقع عقداً استثمارياً مع ميراك كابيتال,أعلنت الشركة السعودية للاستثمار الجريء عن توقيعها عقداً استثمارياً في صندوق الاستثمار الجريء ميراك لاستثمارات التقنية المرخص من هيئة السوق المالية، هادفة بذلك إلى تحفيز تأسيس صناديق استثمار الجريء تستثمر في الشركات الناشئة في مراحل نموها المختلفة.يأتي ذلك ضمن مبادرة الاستثمار الجريء التي تُعد إحدى مبادرات مكتب تحفيز القطاع الخاص وأطلقتها الهيئة العامة للمنشآت الصغيرة والمتوسطة “منشآت”.وجاء توقيع العقد عبر الاتصال المرئي بحضور محافظ الهيئة العامة للمنشآت الصغيرة والمتوسطة “منشآت” رئيس مجلس إدارة الشركة السعودية للاستثمار الجريء، المهندس صالح بن إبراهيم الرشيد. وقد وقع العقد الاستثماري الرئيس التنفيذي للشركة السعودية للاستثمار الجريء الدكتور نبيل بن عبد القادر كوشك والرئيس التنفيذي لشركة ميراك المالية عبدالله التمامي ، وذلك بحضور كلاً من الشريك المؤسس في ميراك المالية الأستاذ عثمان الحقيل، ورئيس مجلس إدارة ميراك المالية الأستاذ عبدالرحمن بن مطرب، ونائب محافظ الهيئة للتمويل الأستاذ محمد المالكي، ومدير إدارة الاستثمار في الصناديق بالشركة السعودية للاستثمار الجريء نورة بنت محمد السرحان.يأتي استثمار الشركة السعودية للاستثمار الجريء في صندوق ميراك لاستثمارات التقنية عبر برنامج الاستثمار في الصناديق، وذلك لتحفيز التمويل الرأسمالي للمنشآت الصغيرة والمتوسطة ورواد الأعمال وتعزيز سبل الاستثمار في المنشآت الناشئة خلال مراحل نموها المختلفة واستغلال القدرات المحلية من خلال الاستثمار في الشركات في المراحل المبكرة ومراحل النمو بهدف خلق عوائد مالية للمستثمرين وتحقيق عوائد استراتيجية تخدم نمو الاقتصاد في المملكة.الجدير بالذكر، أن “منشآت” تسعى من خلال مبادرة الاستثمار الجريء إلى دعم وتحفيز انتشار صناديق الملكية الخاصة ورأس المال الجريء، بجانب تحفيز بيئة التمويل لرواد الأعمال في المملكة العربية السعودية، وتغطية الفجوات التمويلية الحالية للأعمال الناشئة، فضلاً عن زيادة فرص الاستثمار في المنشآت الصغيرة والمتوسطة والمساهمة في زيادة نسبة نجاح الأعمال الناشئة واستمرارية نموها.,https://jawlah.co/13708,ريادة أعمال
إغلاق جولة استثمارية بقيمة 2.5 مليون دولار لصالح eyewa,أغلقت منصة eyewa، المتخصصة في بيع العدسات والنظارات والعدسات اللاصقة، جولة استثمارية (Pre-Series B Bridge) بقيمة 2.5 مليون دولار أمريكي، وذلك بمشاركة ومضة كابيتال، Nuwa Capital، و EQ2 Ventures. لترفع المنصة قيمة الاستثمارات فيها إلى 11.1 مليون منذ تأسيسها.ويُعد هذا الاستثمار هو الأول من نوعه لصندوق Nuwa Capital الذي تأسس مؤخرُا وبالتحديد في شهر فبراير 2020.تأسست eyewa في عام 2017 وأصبحت منذ ذلك الحين أكبر متجر لبيع للنظارات، العدسات، والعدسات اللاصقة والطبية في المملكة العربية السعودية والإمارات، وقد ساهم انتشار وباء كورونا وفرض الحجر المنزلي إلى مضاعفة الاقبال عليها خلال الفترة الأخيرة.يوفر موقع المنصة خيارات مختلفة من المنتجات بينها علامات تجارية عالمية معروفة مثل Ray-Ban، Emporio Armani، Burberry، ويتيح الدفع عن طريق بطاقة الائتمان أو عند الاستلام.كانت eyewa قد تم اختيارها ضمن أفضل 100 شركة ناشئة في العالم العربي بواسطة المنتدى الاقتصادي العالمي لمساهمتها الكبيرة في رقمنة قطاع جديد في المنطقة.,https://jawlah.co/13705,ريادة أعمال
توقيع عقد شراكة بين Flat6Labs وعقال لخلق المزيد من فرص التمويل للشركات الناشئة,أعلنت Flat6Labs، الشركة الإقليمية للاستثمار في التمويل الأساسي ومسرعة الأعمال، عن توقيع شراكة مع عقال، وهي شبكة للمستثمرين الملائكيين في المملكة العربية السعودية، وذلك بهدف تعزيز نمو الشركات الناشئة في منطقة الشرق الأوسط وشمال أفريقيا من خلال الجهود التعاونية بتقديم شبكة شركات Flat6Labs الناشئة إلى شبكة عقال للمستثمرين الملائكيين.  ستمنح هذه الشراكة لشبكة عقال إمكانية الوصول المباشر لمجموعة شركات Flat6Labs، ما سيساعدها في عقد المزيد من الصفقات بفاعلية في جميع المجالات، فضلاً عن تمكين شركات Flat6Labs الناشئة من التوسع بفضل التمويل المُقدم من شبكة مستثمري عقال. وصرح رامز الصيرفي، الرئيس التنفيذي لشركة Flat6Labs، بهذه المناسبة قائلاً: “نحن متحمسون للغاية لشراكتنا مع عقال اليوم. فهي تمثل لبنة إضافية لرسالتنا المتمثلة في مساعدة الشركات الناشئة على النمو والتوسع نحو الأسواق التي تستهدفها في منطقة الشرق الأوسط وشمال أفريقيا وتحديدًا في دول مجلس التعاون الخليجي. وأضاف الصيرفي قائلاً: “ولأن عقال إحدى أولى شبكات المستثمرين الملائكيين في المملكة العربية السعودية وأكبرها، فإننا على ثقة بما ستحققه هذه الشراكة مع عقال من حيث تعزيز فرص الاستثمار الواعدة لكل من شركات Flat6Labs الناشئة ولشبكة عقال للمستثمرين الملائكيين.”فيما صرحت لطيفة بانصر، الرئيس التنفيذي لشبكة عقال: “أحد الركائز الأساسية ضمن استراتيجية مجموعة عقال للمستثمرين الأفراد هي أن تكون شبكة فعّالة، وهذا ما يحثنا على تركيز جهودنا للقيام بدور استباقي ضمن منظومة ريادة الأعمال والاستثمار الجريء مع شركاء رئيسيين مثل (Flat6Labs)  كأحد أبرز برامج المسرعات في المنطقة بسجل منجزات حافل، وبمؤسسين وشركات ناشئة متميزة. وكلنا أمل أن تحفز هذه الشراكة مزيداً من الصفقات الاستثمارية في الشركات الناشئة وتيسير إنشاءها وتوسعها في المملكة العربية السعودية.”تضمن المعايير المحددة مسبقاً من قبل عقال وFlat6Labs أن تحافظ الشركات الناشئة على معيار محدد يُمكّنها من تسريع عملية النمو. وتشمل هذه المعايير على سبيل المثال لا الحصر: حل المشكلات، وجود نموذج أولي للخدمة/المنتج، وجود فريق يُكمل بعضه البعض، أن تكون التكنولوجيا في صميم الشركات الناشئة، وجود خطة واضحة للمستقبل، واكتساب الجذب للحل المعروض.يُشار أنه ومنذ تأسيس عقال في عام 2011، قام مستثمروها بتمويل العديد من الشركات الناشئة في دول مجلس التعاون الخليجي مثل “كريم” و”صورلي”. وستحظى عقال بوصول مباشر لأكثر من 260 شركة من شركات Flat6Labs الناشئة في جميع أنحاء منطقة الشرق الأوسط وشمال أفريقيا، بينما ستتمكن Flat6Labs من تقديم شركاتها الناشئة إلى واحدة من أولى شبكات المستثمرين الملائكيين في المملكة العربية السعودية. تفتح هذه الشراكة آفاقاً جديدة من الإمكانات لشركات Flat6Labs الناشئة وشبكة مستثمري عقال في منطقة دول مجلس التعاون الخليجي، كما ستوفر للشركات الناشئة المجال للوصول بأعمالهم إلى بلدان أخرى.,https://jawlah.co/13699,ريادة أعمال
منصة المشاهير Starzly تغلق جولة استثمارية بقيادة نما فنتشرز,أعلنت منصة Starzly المتخصصة بربط الجمهور بنجومهم المفضلين عن إغلاقها لجولة استثمارية Pre-Seed بقيادة صندوق نما للاستثمار الجريء وبمشاركة من مجموعة جبار للانترنت وشبكة Women Spark، بالإضافة إلى عدد من المستثمرين الملائكيين. ولم تفصح الشركة عن حجم الاستثمار.وتقوم المنصة على فكرة أن التواصل مع النجوم والمشاهير غالباً مايكون صعباً بل وأشبه بالمستحيل، إلا أن المنصة تجعل هذا التواصل سهلاً ومتاحاً للجميع. وتأسست المنصة في يناير 2020 عن طريق بدر كاشيبال و الفنان Red One. وسبق لبدر أن عمل في مجموعة MBC مديراً رقمياً في قناة العربية، وموقع شاهد نت. أما Red One فهو أحد النجوم العالميين في مجال الموسيقى وسبق أن ترشح 10 مرات للفوز بجائزة قرامي، وفاز بثلاث منها. ويعتبر أحد أنجح كتاب ومنتجي الأغاني في العالم.وصرح بدر كاشيبال، الرئيس التنفيذي والشريك المؤسس للمنصة أن ” الأشخاص يبحثون عن تجربة أصيلة وفريدة مع مشاهيرهم المفضلين، ومنصة Starzly تجعل ذلك ممكناً، التعليقات التي تصلنا والسعادة التي توجدها مقاطع الفيديو للأشخاص لا تقدر بثمن. نطمح بأن نكون العلامة التجارية المناسبة للرسائل الشخصية في منطقة الشرق الأوسط وشمال إفريقيا لرواد الأعمال والعلامات التجارية.”من جانبه، علق محمد الزعبي، الشريك الإداري في نما للاستثمار: “لقد كنا معجبين بفريق Starzly ” وأضاف “تمثل الشركة ما نبحث عنه بالضبط في أي جولة استثمارية Pre-Seed بوجود فريق مهووس بتحقيق النتائج. يملك الفريق خبرة واسعة في مجال الترفيه الرقمي، وقد تمكن من جعل المنصة جذابة للنجوم والجمهور على حد سواء. نشعر بالفخر للعمل مع فريق  هذه الشركة الناشئة، سنتعلم منهم، وسنعمل على تقديم خبراتنا والقيمة المضافة التي ستساعدهم على النمو الهائل”.,https://jawlah.co/13676,ريادة أعمال
تمويل تأسيسي لجلاميرا من 6 أرقام يهدف للتوسع في السعودية,حصل تطبيق جلاميرا “Glamera” المتخصص في حجز خدمات التجميل في المنطقة على تمويل تأسيسي (Seed) من 6 أرقام بالدولار من شركة DUAL GATE INVESTMENT القابضة السعودية، وذلك بعد حصوله بوقت سابق على 250 ألف دولار كاستثمار تأسيسي داخلي. ويهدف التمويل الجديد إلى توسيع انتشار التطبيق في المملكة العربية السعودية وبالتحديد في مدينتي الرياض وجدة. يقوم عمل “جلاميرا” على تقديم حجوزات لخدمات التجميل من صالونات وعيادات التجميل والأسنان، السمنة والنحافة، وخبيرات التجميل، وقد انطلق في يوليو 2019 في جمهورية مصر العربية ويتواجد الآن القاهرة والاسكندرية في مصر، الرياض وجدة في السعودية، وأربيل في العراق.تقول الشركة المطورة للتطبيق بأنه حتى تاريخ هذا الإعلان، تجاوز عدد مستخدمي التطبيق 100 ألف، بالإضافة إلى 600 مزود خدمة في مصر و120 مزود خدمة في الرياض وجدة.وبهذه المناسبة، قال محمد حسن، المدير التنفيذي للتطبيق: “أزمة فيروس كورونا كانت ميزة كبيرة لجلاميرا، حيث دفعت المستخدمين للجوء إلى الحجز المسبق لكل الخدمات بما فيها خدمات قطاع التجميل، أما بالنسبة لمزودين الخدمات فقد ساهمت كورونا في رفع مستوى الوعي لديهم بضرورة الانضمام للتطبيق لترتيب مواعيد العملاء والتعامل مع خاصية الحجز الالكتروني المسبق.”وأضاف عمر فتحي، المدير التقني للتطبيق: “لدينا فريق عمل قوي من أفضل المطورين التقنيين ومدراء المشاريع الخبراء، وهناك تحسينات مستمرة في تصميم واجهة التطبيق لملائمة المستخدم، وسيتم الخروج بنسخ حديثة للمنتجات خلال أيام، ستلقي إعجاب المستخدمين بشدة.”كان التطبيق قد أطلق في مايو الماضي خدمة الاستشارات المجانية والتي تمكن مستخدميه من طلب استشارة مجانية بالكامل في مجالات طب التجميل، الأسنان، السمنة والنحافة، بالإضافة إلى كل الاستفسارات الخاصة بالبشرة والشعر بالتعاون مع نخبة من الأطباء وخبراء التجميل ومصففي الشعر في مصر، بالإضافة إلى توفير كافة الخدمات التجميلية وتقديمها بالمنزل.ويطمح مؤسسو التطبيق مع هذا التمويل لبناء العلامة التجارية جلاميرا والانتشار دولياً في 6 دول هي؛ مصر، السعودية، العراق، البحرين، الكويت والإمارات.يُشار أن تطبيق جلاميرا حصل قبل عام تقريباً على استثمار بقيمة 250 ألف دولار للتوسع إلى السعودية قبل أن يحصل على التمويل الجديد للتوسع في في السوق السعودي.,https://jawlah.co/13687,ريادة أعمال
منصة التقنية المالية المصرية “الجمعية” تغلق جولة استثمارية,أعلنت الجمعية، صاحبة المنصة التي تحمل نفس الاسم والمتخصصة في التنقية المالية، عن إغلاقها جولة استثمارية (Pre-Seed) بقيادة AUC Angels ومشاركة Cairo Angels و Alex Angels دون الإفصاح عن قيمتها المالية. واكتفت الشركة بالقول أن القيمة من 6 خانات بالدولار الأمريكي.توفر الجمعية منصة للادخار المالي وتوزيع الأموال على المشاركين ضمن مجموعات بشكل أشبه بالجمعيات التقليدية ولكن بطريقة إلكترونية. وقد تأسست في جمهورية مصر العربية على يد أحمد محمود في 2018 بهدف رقمنة الجمعيات التقليدية ومساعدة الناس على قضاء حاجاتهم.ويقوم عمل “الجمعية” على جمع المبالغ المتفق عليها من المجموعات المشاركة ومن ثم توزيعها عليهم بحسب الدور المتفق عليه، وتتيح للمشتركين إمكانية شراء مستلزماتهم التي شاركوا بالجمعية بسببها عن طريق السوق الخاص بالمنصة مثل الأثاث المنزلي، تجهيز أغراض الزواج، السيارات، وغيرها.تهدف “الجمعية” إلى استخدام أموال هذه الجولة في توسيع دائرة عملها ونطاق المستخدمين سعياً للوصول إلى أكثر من ألف مجموعة بالعام القادم.,https://jawlah.co/13684,ريادة أعمال
منصة Dresscode تُغلق جولة استثمارية بقيادة Egypt Ventures,أعلنت Dresscode، منصة وسوق تجارة التجزئة الإلكترونية التي يقع مقرها في العاصمة المصرية القاهرة، عن إغلاقها جولة استثمارية (Seed) بقيادة صندوق Egypt Ventures. لكنها لم تفصح عن القيمة المالية للجولة واكتفت بالقول أنها من 6 خانات بالدولار الأمريكي.تأسست Dresscode عام 2018 بواسطة محمد عبد المنعم وعلي زكريا وتركز في مبيعاتها على الأزياء النسائية، مستحضرات التجميل، وبعض المستلزمات المنزلية. وتهدف المنصة إلى ربط المُصنعين في مصر مع الجمهور مباشرة سعياً في تغير قطاع التجزئة في عالم الأزياء النسائية وتحسين أسلوب حياة المستفيدين كما تقول.توفر المنصة بيئة مناسبة ونظام عمل للمصممين والعلامات التجارية المصرية لعرض وبيع منتجاتهم على الموقع الإلكتروني وتحقيق دخل إضافي من العملية، كما أن نظام عملها يعتمد على مصنعين الطرف الثالث ما يتيح للبعض بيع منتجاتهم على الموقع.تُشير المنصة إلى تحقيق نمو كبير في المبيعات منذ وباء كورونا ما ساهم في سرعة إغلاقها للجولة الاستثمارية.,https://jawlah.co/13680,ريادة أعمال
“راس مال” السعودية تغلق جولتها الاستثمارية الأولى,أعلنت شركة “راس مال” المتخصصة في التقنية المالية والتي تمتلك منصة توفر بنية تحتية للشركات الخاصة للمساعدة في معظم الجوانب الإدارية والحوكمة وتهدف إلى زيادة الشفافية بين المؤسسين والمستثمرين والجهات التشريعية، عن اكمال جولتها الاستثمارية الأولى (Seed) دون الافصاح عن قيمتها المالية، وذلك عبر مجموعة من المستثمرين الملائكيين من ضمنهم كبار مديرين في القطاعين المصرفي والقانوني. و علمت جولة أن الرقم مكون من ” ست خانات بالدولار”. وتأسست راس مال في 2019 بواسطة باسل الكريع، ناصر التميمي، سالم الجعويني. وقد بدأت رحلتها بكونها واحدة من بين عشرة شركات ناشئة تم تخريجها من مسرعة التقنية المالية الأولى في المملكة العربية السعودية برعاية كل من منشآت والبنك الأهلي التجاري.تقول راس مال أنها تهدف لرفع مستوى الشفافية والتنظيم الداخلي في الشركات الناشئة والخاصة في المملكة العربية السعودية والوطن العربي من خلال الخدمات التي توفرها، والتي ستكون متوفرة باللغتين العربية والإنجليزية للوصول إلى أكبر عدد ممكن من الشركات المحتملة. وذلك مع نمو الشركات الناشئة في المملكة العربية السعودية مؤخراً بشكل كبير مثبتة أهميتها في معظم القطاعات خاصة خلال جائحة كورونا، وكذلك ارتفاع نسبة الاستثمارات في الشركات الناشئة بنسبة 102% خلال النصف الأول من عام 2020 مقارنة بالنصف الأول من 2019.كان النموذج الأولي للمنصة (MVP) قد تم إطلاقه مع بداية 2020، وتسعى راس مال لاستكمال بناء المنصة مستخدمة أموال الجولة الاستثمارية من خلال إضافة مميزات جديدة خلال الفترة القادمة والتي من شأنها أن تحدث نقلة نوعية في الخدمات الإلكترونية على حد تعبيرها، فضلاً تنمية فريق العمل باستقطاب الموهوبين، بالإضافة إلى التسويق.وتعمل الشركة حالياً على إضافة مميزات لمنصتها الإلكترونية؛ مثل إدارة حصص المساهمين المركبة، نمذجة سيناريوهات لجولات الاستثمار التي توضح الأثر على كل مساهم من حيث القيمة valuation وانخفاض الملكية Dilution، بالإضافة إلى مشاركة وتخزين محاضر الاجتماعات والتصويت عبر المنصة E-Voting، بجانب أرشفة جميع الوثائق القانونية المتعلقة بكل جولة استثمارية.يُشار أن منصة راس مال الإلكترونية تحوي أدوات للتحليل المالي التي تُظهر نسباً مالية مهمة وتحليل زمني لنفاذ النقد Cash burnout analysis والذي يشير إلى الوقت المتبقي للقيام بجولة استثمارية جديدة أو الحصول على تمويل من الجهات المالية، وكل ذلك يمكن الاطلاع عليه في غرفة البيانات Data room والتي يتم تنظيمها وفقاً لجدول زمني لجولات الاستثمار.,https://jawlah.co/13667,ريادة أعمال
جمعية رأس المال الجريء تصدر تقريرها للربع الثاني 2020,أصدرت جمعية رأس المال الجريء والملكية الخاصة السعودية تقرير الربع الثاني للعام 2020 (سعودي فنتشرز) بالتعاون مع موقع جولة، ليسلط التقرير الأضواء على أهم أخبار قطاع الاستثمار الجريء في المملكة والأرقام المتعلقة بالاستثمارات خلال تلك الفترة، بالإضافة إلى استعراض أبرز أنشطة الجمعية للمساهمة في دعم القطاع. ويأتي التقرير استكمالاً لتقرير الربع الأول.وحسب ما جاء في التقرير، تضاعفت قيمة الاستثمارات في الشركات السعودية الناشئة خلال الربع الثاني من العام 2020 أربع مرات مقارنة بنفس الفترة من العام 2019، حيث بلغ إجمالي الاستثمارات الجريئة 250 مليون ريال سعودي (67 مليون دولار) في 2020 مقابل 56 مليون ريال (15 مليون دولار) في 2019. على صعيد آخر، واصلت قيمة الصفقات التي شاركت بها الصناديق السعودية بالشركات العالمية الصعود مع بلوغها 241 مليون ريال (64 مليون دولار) في الربع الثاني من 2020 مقارنة مع 157.5 مليون ريال (42 مليون دولار) في الربع الثاني من العام الماضي.هذا وقد شهد قطاع الاستثمار الجريء في المملكة إغلاق 16 جولة استثمارية للشركات الناشئة السعودية خلال الربع الثاني 2020، ذهب معظمها للاستثمارات في المراحل المبكرة، فيما نفذت الصناديق الجريئة السعودية 15 صفقة استثمار في شركات ناشئة إقليمية وعالمية.ورغم الفترة الصعبة التي يخوضها قطاع الاستثمار الجريء والاقتصاد بشكل عام عالمياً بسبب جائحة كورونا، فإن الربع الثاني اتسم بالنمو والحركة النشطة في المملكة خصوصاً الاستثمار بشركات تقديم الخدمات السحابية، التقنية المالية، التجارية الإلكترونية، والخدمات اللوجستية والتوصيل.وبالتزامن مع هذه الفترة الصعبة في الربع الثاني، قامت جمعية رأس المال الجريء والملكية الخاصة بتنفيذ عدة مبادرات للمساهمة في دعم القطاع في ظل أزمة كوفيد-19. كما أشار التقرير إلى تقدم المملكة العربية السعودية إلى المركز 12 في مؤشر توفر رأس المال الجريء في تقرير الكتاب السنوي للتنافسية.يُشار أن جمعية رأس المال والملكية الخاصة تأسست بقرار من مجلس الوزراء وتعنى برفع مستوى المهنية والاحترافية في قطاع رأس المال الجريء والملكية الخاصة في المملكة العربية السعودية.أظهر التقرير أن عدد الصناديق الجريئة التي قامت الشركة السعودية للاستثمار الجريء بالاستثمار بها قد وصل إلى 11 صندوقاً خلال الربع الثاني من العام الحالي، فيما قامت شركة جدا التابعة لصندوق الاستثمارات العامة بالاستثمار بثمانية صناديق من بداية تأسيسها مؤخراً حتى نهاية الربع الثاني.على صعيد آخر، ساهمت جهود وزارة الاستثمار في النصف الأول من 2020 بارتفاع الشركات الناشئة العالمية في المملكة ووصولها إلى 90 شركة بينها خدمة المدفوعات تابي وخدمة الزراعة الذكية بيور هارفست، وذلك بنمو قدره 28% مقارنة مع نصف 2019 الأول. ويأتي هذا النمو في الاستثمارات الأجنبية داخل المملكة بفضل المبادرات التي تقوم بها وزارة الاستثمار لجذب الشركات الخارجية، والتي أسهمت بانضمام 63 جهة استثمارية بينها 51 صندوق استثمار جريء، 4 مجموعات مستثمرين ملائكيين، و8 مسرعات أعمال.شهد الربع الثاني إطلاق هيئة السوق المالية لمشروعي تعديل لائحة صناديق الاستثمار وتعديل القواعد المنظمة للمنشآت ذات الأغراض الخاصة، بالإضافة إلى إطلاق وزارة التجارة والهيئة مشروع الشركات الجديد وذلك لاستطلاع رأي العموم. وقد قامت الجمعية بعقد ورشتي عمل للمستثمرين والمهتمين بالقطاع بالتعاون مع مجموعة من المحامين وذلك لشرح التعديلات والجديدة وأخذ رؤيتهم حيالها ومناقشتها مع كل من الهيئة والوزارة.الجدير بالذكر أن مشاريع التعديلات المذكورة تعكس مدى الاهتمام الواضح والمميز من الجهات المعنية الحكومية لتطوير قطاع رأس المال الجريء والملكية الخاصة وزيادة تنافسيته عالمياً. يمكن الإطلاع على التقرير الكامل من هنا.,https://jawlah.co/13651,ريادة أعمال
محتوايز تجمع مليون ريال سعودي في جولتها الاستثمارية الثالثة,بالتزامن مع احتفائها بالذكرى السنوية الثانية على انطلاقها، أعلنت شركة محتوايز عن إغلاق جولتها الإستثمارية الثالثة التي جُمع فيها مليون ريال سعودي (Pre-Series A) من مستثمرين ملائكيين في مجال الإعلام والتسويق والاستثمار، وشركة حوسبة التقنية، وشركة إثراء الأعمال والاستثمار، وشريكهم الاستراتيجي في إدارة الصندوق Squad Partners، وشركة AP Production Group.تُعد محتوايز أكبر منتج ومسوق للبودكاست في الشرق الأوسط، وتهدف من هذه الجولة إلى رفع معدل وتنوع إنتاجها للبودكاست العربي وتعزيز مكانها حالياً كأكبر شركة بودكاست في المنطقة.تقدم محتوايز خدماتها في إنتاج البودكاست بجميع مراحله للأفراد والشركات والجهات الحكومية، وأنتجت خلال مسيرتها أكثر من 60 بودكاست وأكثر من 400 حلقة بودكاست مما جعلها أكبر منتج ومسوق للبودكاست في الشرق الأوسط. تمتلك محتوايز أيضاً شبكة بودكاست مع صناع المحتوى، تحتوي على أكثر من 30 بودكاست بأفضل جودة وتنوع في المحتوى ليلائم ذائقة المستمع العربي، وتتيح الشبكة للشركات الإعلان والتسويق عن خدماتها من خلال البودكاست في شبكة محتوايز عن طريق وضع الإعلان على حلقات البودكاست. منذ بداية سنة 2017 يشهد سوق البودكاست نموا هائلاً في الوطن العربي وعالمياً، كما شهد السوق استحواذات لشركات عالمية في إنتاج البودكاست والرفع والنشر واستثمارات في العديد من الشركات. أدّى نمو الاستماع للبودكاست في الوطن العربي إلى زيادة اهتمام الشركات بالتسويق على البودكاست، وارتفاع عدد صناع البودكاست في السعودية والوطن العربي. ويعد البودكاست مصدرًا للحصول على المحتوى خلال قيادة السيارة أو المشي أو غيرها مستبدلاً بذلك الراديو. يتيح البودكاست مرونة في كيفية الحصول على المحتوى المسموع أثناء القيام بنشاطات مختلفة بأي وقت ومكان مثل قيادة السيارة أو المشي مستبدلاً بذلك الراديو. هل أنت فرد أو شركة ترغب بإنتاج بودكاست أو التسويق من خلاله؟ محتوايز هو شريكك في تحقيق أهدافك. www.Mohtwize.net,https://jawlah.co/13638,ريادة أعمال
سكواد بارتنرز توقع عقد شراكة مع إثراء الأعمال,وقعت شركة إثراء الأعمال للاستثمار عقد شراكة استراتيجية مع شركة سكواد بارتنرز لريادة الأعمال والإستثمار الجريء يستهدف الاستثمار في الشركات التقنية الناشئة في منطقة الشرق الأوسط.وقام الرئيس التنفيذي لشركة إثراء الأعمال للاستثمار وهي شركة مساهمة سعودية تستهدف الاستثمار في الشركات التقنية الناشئة في منطقة الشرق الأوسط، الأستاذ منصور الطهيمي، بتوقيع عقد الشراكة الاستراتيجية مع رئيس مجلس إدارة شركة سكواد بارتنرز لريادة الأعمال والابتكار والاستثمار الجريء، الدكتور محمد الركيان.يهدف العقد الجديد إلى توجيه هذه الاستثمارات في الشركات التقنية الناشئة من خلال برنامج إدارة صناديق الاستثمار الجريء وهو أحد برامج سكواد بارتنرز المخصصة للمنطقة والهادف لتنمية هذا القطاع والمساهمة في تسهيل نمو الشركات التقنية الناشئة.يُشار أن سكواد بارتنرز هي شركة متخصصة في ريادة الأعمال والابتكار والاستثمار الجريء. وقد تأسست في أستراليا عام 2015 ثم انتقلت إلى السعودية عام 2016 كمقر رئيسي، ولديها فروع في أستراليا والامارات العربية المتحدة.توفر سكواد بارتنرز برامج حاضنات ومسرعات الأعمال وبرامج الابتكار وبرنامج إدارة صناديق الإستثمار في الشركات التقنية الناشئة. وسبق أن قدمت العديد من برامج الاحتضان الفعلي والافتراضي، وتعتبر حاضنة حائل للسياحة وحاضنة الأحساء الافتراضية أحدث برامجها للاحتضان.,https://jawlah.co/13632,ريادة أعمال
